Company Category,Country,State,Activated Date,Skills,UK Region
Gaming Company,United Kingdom,England,2025-10-21,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-10-21,game-texts,England
Gaming Company,United Kingdom,England,2025-10-21,multiplayer,England
Gaming Company,United Kingdom,England,2025-10-21,team-management,England
Gaming Company,United Kingdom,England,2025-10-21,communication,England
Gaming Company,United Kingdom,England,2025-10-21,unreal,England
Gaming Company,United Kingdom,England,2025-10-21,game-texts,England
Gaming Company,United Kingdom,England,2025-10-21,level-design,England
Gaming Company,United Kingdom,England,2025-10-21,lighthouse,England
Gaming Company,United Kingdom,England,2025-10-21,blueprints,England
Gaming Company,United Kingdom,England,2025-10-21,team-management,England
Gaming Company,United Kingdom,England,2025-10-21,cross-functional,England
Gaming Company,United Kingdom,England,2025-10-21,risk-management,England
Gaming Company,United Kingdom,England,2025-10-21,compliance-reporting,England
Gaming Company,United Kingdom,England,2025-10-21,bloomberg,England
Gaming Company,United Kingdom,England,2025-10-21,oracle,England
Gaming Company,United Kingdom,England,2025-10-21,github,England
Gaming Company,United Kingdom,England,2025-10-21,game-texts,England
Gaming Company,United Kingdom,England,2025-10-21,kanban,England
Gaming Company,United Kingdom,England,2025-10-21,agile-development,England
Gaming Company,United Kingdom,England,2025-10-21,git,England
Gaming Company,United Kingdom,England,2025-10-21,python,England
Gaming Company,United Kingdom,England,2025-10-21,shell,England
Gaming Company,United Kingdom,England,2025-10-21,sql,England
Gaming Company,United Kingdom,England,2025-10-21,jira,England
Gaming Company,United Kingdom,England,2025-10-21,jenkins,England
Gaming Company,United Kingdom,England,2025-10-21,java,England
Gaming Company,United Kingdom,England,2025-10-21,accounting,England
Gaming Company,United Kingdom,England,2025-10-21,ms-office,England
Gaming Company,United Kingdom,England,2025-10-21,team-management,England
Gaming Company,United Kingdom,England,2025-10-21,timeline-management,England
Gaming Company,United Kingdom,England,2025-10-21,excel,England
Gaming Company,United Kingdom,England,2025-10-21,data-analytics,England
Gaming Company,United Kingdom,England,2025-10-21,adobe-creative-suite,England
Gaming Company,United Kingdom,England,2025-10-21,game-texts,England
Gaming Company,United Kingdom,England,2025-10-21,quality-control,England
Gaming Company,United Kingdom,England,2025-10-21,microsoft-excel,England
Gaming Company,United Kingdom,England,2025-10-21,team-management,England
Gaming Company,United Kingdom,England,2025-10-21,communication,England
Gaming Company,United Kingdom,England,2025-10-21,game-texts,England
Gaming Company,United Kingdom,England,2025-10-21,business-planning,England
Gaming Company,United Kingdom,England,2025-10-21,forecasting-budgeting,England
Gaming Company,United Kingdom,England,2025-10-21,game-texts,England
Gaming Company,United Kingdom,Scotland,2025-10-21,ms-office,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-21,excel,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-21,problem-solving,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-21,communication,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-21,talent-acquisition,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-21,game-texts,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-21,quality-control,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-21,confluence,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-21,microsoft-office,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-21,jira,Scotland
Gaming Company,United Kingdom,England,2025-10-21,ms-office,England
Gaming Company,United Kingdom,England,2025-10-21,saas-business-models,England
Gaming Company,United Kingdom,England,2025-10-21,communication,England
Gaming Company,United Kingdom,England,2025-10-21,problem-solving,England
Gaming Company,United Kingdom,England,2025-10-21,oops,England
Gaming Company,United Kingdom,England,2025-10-21,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-10-21,game-texts,England
Gaming Company,United Kingdom,England,2025-10-21,quality-control,England
Gaming Company,United Kingdom,England,2025-10-21,user-experience-ux,England
Gaming Company,United Kingdom,England,2025-10-21,macos,England
Gaming Company,United Kingdom,England,2025-10-21,microsoft-teams,England
Gaming Company,United Kingdom,England,2025-10-21,confluence,England
Gaming Company,United Kingdom,England,2025-10-21,team-management,England
Gaming Company,United Kingdom,England,2025-10-21,saas-business-models,England
Gaming Company,United Kingdom,England,2025-10-21,timeline-management,England
Gaming Company,United Kingdom,England,2025-10-21,prospecting,England
Gaming Company,United Kingdom,England,2025-10-21,lead-generation,England
Gaming Company,United Kingdom,England,2025-10-21,forecasting-budgeting,England
Gaming Company,United Kingdom,England,2025-10-21,logo-development,England
Gaming Company,United Kingdom,England,2025-10-21,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-10-21,game-texts,England
Gaming Company,United Kingdom,England,2025-10-21,market-research,England
Gaming Company,United Kingdom,England,2025-10-21,agile-development,England
Gaming Company,United Kingdom,England,2025-10-21,monday,England
Gaming Company,United Kingdom,,2025-10-20,team-management,Unknown
Gaming Company,United Kingdom,,2025-10-20,excel,Unknown
Gaming Company,United Kingdom,,2025-10-20,problem-solving,Unknown
Gaming Company,United Kingdom,,2025-10-20,communication,Unknown
Gaming Company,United Kingdom,,2025-10-20,talent-acquisition,Unknown
Gaming Company,United Kingdom,,2025-10-20,game-texts,Unknown
Gaming Company,United Kingdom,,2025-10-20,data-entry,Unknown
Gaming Company,United Kingdom,,2025-10-20,google-sheets,Unknown
Gaming Company,United Kingdom,England,2025-10-20,legal-compliance,England
Gaming Company,United Kingdom,England,2025-10-20,team-player,England
Gaming Company,United Kingdom,England,2025-10-20,game-texts,England
Gaming Company,United Kingdom,England,2025-10-20,excel,England
Gaming Company,United Kingdom,England,2025-10-20,communication,England
Gaming Company,United Kingdom,England,2025-10-20,game-texts,England
Gaming Company,United Kingdom,England,2025-10-20,market-research,England
Gaming Company,United Kingdom,England,2025-10-20,sql,England
Gaming Company,United Kingdom,England,2025-10-20,cpp,England
Gaming Company,United Kingdom,England,2025-10-20,game-texts,England
Gaming Company,United Kingdom,England,2025-10-20,quality-control,England
Gaming Company,United Kingdom,England,2025-10-20,agile-development,England
Gaming Company,United Kingdom,England,2025-10-20,data-science,England
Gaming Company,United Kingdom,England,2025-10-20,computer-vision,England
Gaming Company,United Kingdom,England,2025-10-20,python,England
Gaming Company,United Kingdom,England,2025-10-20,java,England
Gaming Company,United Kingdom,England,2025-10-20,machine-learning,England
Gaming Company,United Kingdom,England,2025-10-20,communication,England
Gaming Company,United Kingdom,England,2025-10-20,game-texts,England
Gaming Company,United Kingdom,England,2025-10-20,composition,England
Gaming Company,United Kingdom,England,2025-10-20,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-10-20,game-texts,England
Gaming Company,United Kingdom,England,2025-10-20,communication,England
Gaming Company,United Kingdom,England,2025-10-20,oops,England
Gaming Company,United Kingdom,England,2025-10-20,game-texts,England
Gaming Company,United Kingdom,England,2025-10-20,quality-control,England
Gaming Company,United Kingdom,England,2025-10-20,video-editing,England
Gaming Company,United Kingdom,England,2025-10-20,adobe-premiere,England
Gaming Company,United Kingdom,England,2025-10-20,communication,England
Gaming Company,United Kingdom,England,2025-10-20,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-10-20,game-texts,England
Gaming Company,United Kingdom,England,2025-10-20,quality-control,England
Gaming Company,United Kingdom,England,2025-10-20,business-planning,England
Gaming Company,United Kingdom,England,2025-10-20,forecasting-budgeting,England
Gaming Company,United Kingdom,England,2025-10-20,game-texts,England
Gaming Company,United Kingdom,,2025-10-20,communication,Unknown
Gaming Company,United Kingdom,,2025-10-20,unity,Unknown
Gaming Company,United Kingdom,,2025-10-20,game-texts,Unknown
Gaming Company,United Kingdom,,2025-10-20,lqa,Unknown
Gaming Company,United Kingdom,,2025-10-20,level-design,Unknown
Gaming Company,United Kingdom,England,2025-10-20,communication,England
Gaming Company,United Kingdom,England,2025-10-20,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-10-20,game-texts,England
Gaming Company,United Kingdom,England,2025-10-20,user-experience-ux,England
Gaming Company,United Kingdom,England,2025-10-20,prototyping,England
Gaming Company,United Kingdom,England,2025-10-20,level-design,England
Gaming Company,United Kingdom,England,2025-10-20,problem-solving,England
Gaming Company,United Kingdom,England,2025-10-20,game-texts,England
Gaming Company,United Kingdom,England,2025-10-20,multiplayer,England
Gaming Company,United Kingdom,England,2025-10-20,saas-business-models,England
Gaming Company,United Kingdom,England,2025-10-20,team-management,England
Gaming Company,United Kingdom,England,2025-10-20,cross-functional,England
Gaming Company,United Kingdom,England,2025-10-20,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-10-20,game-texts,England
Gaming Company,United Kingdom,England,2025-10-20,storytelling,England
Gaming Company,United Kingdom,England,2025-10-20,cross-functional-collaboration,England
Gaming Company,United Kingdom,England,2025-10-20,growth-strategy,England
Gaming Company,United Kingdom,England,2025-10-20,market-research,England
Gaming Company,United Kingdom,England,2025-10-20,salesforce,England
Gaming Company,United Kingdom,England,2025-10-20,seo,England
Gaming Company,United Kingdom,England,2025-10-20,google-analytics,England
Gaming Company,United Kingdom,England,2025-10-20,team-management,England
Gaming Company,United Kingdom,England,2025-10-20,ms-office,England
Gaming Company,United Kingdom,England,2025-10-20,communication,England
Gaming Company,United Kingdom,England,2025-10-20,team-player,England
Gaming Company,United Kingdom,England,2025-10-20,game-texts,England
Gaming Company,United Kingdom,England,2025-10-20,quality-control,England
Gaming Company,United Kingdom,England,2025-10-20,test-coverage,England
Gaming Company,United Kingdom,England,2025-10-20,testing,England
Gaming Company,United Kingdom,England,2025-10-20,user-experience-ux,England
Gaming Company,United Kingdom,England,2025-10-20,jira,England
Gaming Company,United Kingdom,England,2025-10-19,game-texts,England
Gaming Company,United Kingdom,England,2025-10-19,user-interface,England
Gaming Company,United Kingdom,,2025-10-18,ftrack,Unknown
Gaming Company,United Kingdom,,2025-10-18,team-management,Unknown
Gaming Company,United Kingdom,,2025-10-18,problem-solving,Unknown
Gaming Company,United Kingdom,,2025-10-18,nuke,Unknown
Gaming Company,United Kingdom,,2025-10-18,budget-management,Unknown
Gaming Company,United Kingdom,,2025-10-18,game-texts,Unknown
Gaming Company,United Kingdom,,2025-10-18,lighting-shading,Unknown
Gaming Company,United Kingdom,,2025-10-18,python,Unknown
Gaming Company,United Kingdom,,2025-10-18,maya,Unknown
Gaming Company,United Kingdom,England,2025-10-18,2d-animation,England
Gaming Company,United Kingdom,England,2025-10-18,particle-systems,England
Gaming Company,United Kingdom,England,2025-10-18,game-texts,England
Gaming Company,United Kingdom,England,2025-10-18,toon-boom-harmony,England
Gaming Company,United Kingdom,England,2025-10-18,team-management,England
Gaming Company,United Kingdom,England,2025-10-18,real-time-vfx,England
Gaming Company,United Kingdom,England,2025-10-18,timeline-management,England
Gaming Company,United Kingdom,England,2025-10-18,problem-solving,England
Gaming Company,United Kingdom,England,2025-10-18,communication,England
Gaming Company,United Kingdom,England,2025-10-18,nuke,England
Gaming Company,United Kingdom,England,2025-10-18,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-10-18,cpp,England
Gaming Company,United Kingdom,England,2025-10-18,game-texts,England
Gaming Company,United Kingdom,England,2025-10-18,lighting-shading,England
Gaming Company,United Kingdom,England,2025-10-18,spine,England
Gaming Company,United Kingdom,England,2025-10-18,python,England
Gaming Company,United Kingdom,Scotland,2025-10-18,motion-capture,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-18,rigging,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-18,github,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-18,unity,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-18,talent-acquisition,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-18,unreal,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-18,cpp,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-18,game-texts,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-18,git,Scotland
Gaming Company,United Kingdom,Scotland,2025-10-18,3d-math,Scotland
